W_A,C_A,SM_A,SM_F,SM_C,SN_A,SN_F,SN_C,C,AlternativeID
10,10,10,2,2,50,2,2,1250,667
10,10,10,2,2,50,2,2,3500,668
10,10,10,2,2,50,2,3,50,669
10,10,10,2,2,50,2,3,250,670
10,10,10,2,2,50,2,3,1250,671
10,10,10,2,2,50,2,3,3500,672
10,10,10,2,2,50,3,1,50,673
10,10,10,2,2,50,3,1,250,674
10,10,10,2,2,50,3,1,1250,675
10,10,10,2,2,50,3,1,3500,676
10,10,10,2,2,50,3,2,50,677
10,10,10,2,2,50,3,2,250,678
10,10,10,2,2,50,3,2,1250,679
10,10,10,2,2,50,3,2,3500,680
10,10,10,2,2,50,3,3,50,681
10,10,10,2,2,50,3,3,250,682
10,10,10,2,2,50,3,3,1250,683
10,10,10,2,2,50,3,3,3500,684
10,10,10,2,2,80,1,1,50,685
10,10,10,2,2,80,1,1,250,686
10,10,10,2,2,80,1,1,1250,687
10,10,10,2,2,80,1,1,3500,688
10,10,10,2,2,80,1,2,50,689
10,10,10,2,2,80,1,2,250,690
10,10,10,2,2,80,1,2,1250,691
10,10,10,2,2,80,1,2,3500,692
10,10,10,2,2,80,1,3,50,693
10,10,10,2,2,80,1,3,250,694
10,10,10,2,2,80,1,3,1250,695
10,10,10,2,2,80,1,3,3500,696
10,10,10,2,2,80,2,1,50,697
10,10,10,2,2,80,2,1,250,698
10,10,10,2,2,80,2,1,1250,699
10,10,10,2,2,80,2,1,3500,700
10,10,10,2,2,80,2,2,50,701
10,10,10,2,2,80,2,2,250,702
10,10,10,2,2,80,2,2,1250,703
10,10,10,2,2,80,2,2,3500,704
10,10,10,2,2,80,2,3,50,705
10,10,10,2,2,80,2,3,250,706
10,10,10,2,2,80,2,3,1250,707
10,10,10,2,2,80,2,3,3500,708
10,10,10,2,2,80,3,1,50,709
10,10,10,2,2,80,3,1,250,710
10,10,10,2,2,80,3,1,1250,711
10,10,10,2,2,80,3,1,3500,712
10,10,10,2,2,80,3,2,50,713
10,10,10,2,2,80,3,2,250,714
10,10,10,2,2,80,3,2,1250,715
10,10,10,2,2,80,3,2,3500,716
10,10,10,2,2,80,3,3,50,717
10,10,10,2,2,80,3,3,250,718
10,10,10,2,2,80,3,3,1250,719
10,10,10,2,2,80,3,3,3500,720
10,10,10,2,3,10,1,1,50,721
10,10,10,2,3,10,1,1,250,722
10,10,10,2,3,10,1,1,1250,723
10,10,10,2,3,10,1,1,3500,724
10,10,10,2,3,10,1,2,50,725
10,10,10,2,3,10,1,2,250,726
10,10,10,2,3,10,1,2,1250,727
10,10,10,2,3,10,1,2,3500,728
10,10,10,2,3,10,1,3,50,729
10,10,10,2,3,10,1,3,250,730
10,10,10,2,3,10,1,3,1250,731
10,10,10,2,3,10,1,3,3500,732
10,10,10,2,3,10,2,1,50,733
10,10,10,2,3,10,2,1,250,734
10,10,10,2,3,10,2,1,1250,735
10,10,10,2,3,10,2,1,3500,736
10,10,10,2,3,10,2,2,50,737
10,10,10,2,3,10,2,2,250,738
10,10,10,2,3,10,2,2,1250,739
10,10,10,2,3,10,2,2,3500,740
10,10,10,2,3,10,2,3,50,741
10,10,10,2,3,10,2,3,250,742
10,10,10,2,3,10,2,3,1250,743
10,10,10,2,3,10,2,3,3500,744
10,10,10,2,3,10,3,1,50,745
10,10,10,2,3,10,3,1,250,746
10,10,10,2,3,10,3,1,1250,747
10,10,10,2,3,10,3,1,3500,748
10,10,10,2,3,10,3,2,50,749
10,10,10,2,3,10,3,2,250,750
10,10,10,2,3,10,3,2,1250,751
10,10,10,2,3,10,3,2,3500,752
10,10,10,2,3,10,3,3,50,753
10,10,10,2,3,10,3,3,250,754
10,10,10,2,3,10,3,3,1250,755
10,10,10,2,3,10,3,3,3500,756
10,10,10,2,3,30,1,1,50,757
10,10,10,2,3,30,1,1,250,758
10,10,10,2,3,30,1,1,1250,759
10,10,10,2,3,30,1,1,3500,760
10,10,10,2,3,30,1,2,50,761
10,10,10,2,3,30,1,2,250,762
10,10,10,2,3,30,1,2,1250,763
10,10,10,2,3,30,1,2,3500,764
10,10,10,2,3,30,1,3,50,765
10,10,10,2,3,30,1,3,250,766
10,10,10,2,3,30,1,3,1250,767
10,10,10,2,3,30,1,3,3500,768
10,10,10,2,3,30,2,1,50,769
10,10,10,2,3,30,2,1,250,770
10,10,10,2,3,30,2,1,1250,771
10,10,10,2,3,30,2,1,3500,772
10,10,10,2,3,30,2,2,50,773
10,10,10,2,3,30,2,2,250,774
10,10,10,2,3,30,2,2,1250,775
10,10,10,2,3,30,2,2,3500,776
10,10,10,2,3,30,2,3,50,777
10,10,10,2,3,30,2,3,250,778
10,10,10,2,3,30,2,3,1250,779
10,10,10,2,3,30,2,3,3500,780
10,10,10,2,3,30,3,1,50,781
10,10,10,2,3,30,3,1,250,782
10,10,10,2,3,30,3,1,1250,783
10,10,10,2,3,30,3,1,3500,784
10,10,10,2,3,30,3,2,50,785
10,10,10,2,3,30,3,2,250,786
10,10,10,2,3,30,3,2,1250,787
10,10,10,2,3,30,3,2,3500,788
10,10,10,2,3,30,3,3,50,789
10,10,10,2,3,30,3,3,250,790
10,10,10,2,3,30,3,3,1250,791
10,10,10,2,3,30,3,3,3500,792
10,10,10,2,3,50,1,1,50,793
10,10,10,2,3,50,1,1,250,794
10,10,10,2,3,50,1,1,1250,795
10,10,10,2,3,50,1,1,3500,796
10,10,10,2,3,50,1,2,50,797
10,10,10,2,3,50,1,2,250,798
10,10,10,2,3,50,1,2,1250,799
10,10,10,2,3,50,1,2,3500,800
10,10,10,2,3,50,1,3,50,801
10,10,10,2,3,50,1,3,250,802
10,10,10,2,3,50,1,3,1250,803
10,10,10,2,3,50,1,3,3500,804
10,10,10,2,3,50,2,1,50,805
10,10,10,2,3,50,2,1,250,806
10,10,10,2,3,50,2,1,1250,807
10,10,10,2,3,50,2,1,3500,808
10,10,10,2,3,50,2,2,50,809
10,10,10,2,3,50,2,2,250,810
10,10,10,2,3,50,2,2,1250,811
10,10,10,2,3,50,2,2,3500,812
10,10,10,2,3,50,2,3,50,813
10,10,10,2,3,50,2,3,250,814
10,10,10,2,3,50,2,3,1250,815
10,10,10,2,3,50,2,3,3500,816
10,10,10,2,3,50,3,1,50,817
10,10,10,2,3,50,3,1,250,818
10,10,10,2,3,50,3,1,1250,819
10,10,10,2,3,50,3,1,3500,820
10,10,10,2,3,50,3,2,50,821
10,10,10,2,3,50,3,2,250,822
10,10,10,2,3,50,3,2,1250,823
10,10,10,2,3,50,3,2,3500,824
10,10,10,2,3,50,3,3,50,825
10,10,10,2,3,50,3,3,250,826
10,10,10,2,3,50,3,3,1250,827
10,10,10,2,3,50,3,3,3500,828
10,10,10,2,3,80,1,1,50,829
10,10,10,2,3,80,1,1,250,830
10,10,10,2,3,80,1,1,1250,831
10,10,10,2,3,80,1,1,3500,832
10,10,10,2,3,80,1,2,50,833
10,10,10,2,3,80,1,2,250,834
10,10,10,2,3,80,1,2,1250,835
10,10,10,2,3,80,1,2,3500,836
10,10,10,2,3,80,1,3,50,837
10,10,10,2,3,80,1,3,250,838
10,10,10,2,3,80,1,3,1250,839
10,10,10,2,3,80,1,3,3500,840
10,10,10,2,3,80,2,1,50,841
10,10,10,2,3,80,2,1,250,842
10,10,10,2,3,80,2,1,1250,843
10,10,10,2,3,80,2,1,3500,844
10,10,10,2,3,80,2,2,50,845
10,10,10,2,3,80,2,2,250,846
10,10,10,2,3,80,2,2,1250,847
10,10,10,2,3,80,2,2,3500,848
10,10,10,2,3,80,2,3,50,849
10,10,10,2,3,80,2,3,250,850
10,10,10,2,3,80,2,3,1250,851
10,10,10,2,3,80,2,3,3500,852
10,10,10,2,3,80,3,1,50,853
10,10,10,2,3,80,3,1,250,854
10,10,10,2,3,80,3,1,1250,855
10,10,10,2,3,80,3,1,3500,856
10,10,10,2,3,80,3,2,50,857
10,10,10,2,3,80,3,2,250,858
10,10,10,2,3,80,3,2,1250,859
10,10,10,2,3,80,3,2,3500,860
10,10,10,2,3,80,3,3,50,861
10,10,10,2,3,80,3,3,250,862
10,10,10,2,3,80,3,3,1250,863
10,10,10,2,3,80,3,3,3500,864
10,10,10,3,1,10,1,1,50,865
10,10,10,3,1,10,1,1,250,866
10,10,10,3,1,10,1,1,1250,867
10,10,10,3,1,10,1,1,3500,868
10,10,10,3,1,10,1,2,50,869
10,10,10,3,1,10,1,2,250,870
10,10,10,3,1,10,1,2,1250,871
10,10,10,3,1,10,1,2,3500,872
10,10,10,3,1,10,1,3,50,873
10,10,10,3,1,10,1,3,250,874
10,10,10,3,1,10,1,3,1250,875
10,10,10,3,1,10,1,3,3500,876
10,10,10,3,1,10,2,1,50,877
10,10,10,3,1,10,2,1,250,878
10,10,10,3,1,10,2,1,1250,879
10,10,10,3,1,10,2,1,3500,880
10,10,10,3,1,10,2,2,50,881
10,10,10,3,1,10,2,2,250,882
10,10,10,3,1,10,2,2,1250,883
10,10,10,3,1,10,2,2,3500,884
10,10,10,3,1,10,2,3,50,885
10,10,10,3,1,10,2,3,250,886
10,10,10,3,1,10,2,3,1250,887
10,10,10,3,1,10,2,3,3500,888
10,10,10,3,1,10,3,1,50,889
10,10,10,3,1,10,3,1,250,890
10,10,10,3,1,10,3,1,1250,891
10,10,10,3,1,10,3,1,3500,892
10,10,10,3,1,10,3,2,50,893
10,10,10,3,1,10,3,2,250,894
10,10,10,3,1,10,3,2,1250,895
10,10,10,3,1,10,3,2,3500,896
10,10,10,3,1,10,3,3,50,897
10,10,10,3,1,10,3,3,250,898
10,10,10,3,1,10,3,3,1250,899
10,10,10,3,1,10,3,3,3500,900
10,10,10,3,1,30,1,1,50,901
10,10,10,3,1,30,1,1,250,902
10,10,10,3,1,30,1,1,1250,903
10,10,10,3,1,30,1,1,3500,904
10,10,10,3,1,30,1,2,50,905
10,10,10,3,1,30,1,2,250,906
10,10,10,3,1,30,1,2,1250,907
10,10,10,3,1,30,1,2,3500,908
10,10,10,3,1,30,1,3,50,909
10,10,10,3,1,30,1,3,250,910
10,10,10,3,1,30,1,3,1250,911
10,10,10,3,1,30,1,3,3500,912
10,10,10,3,1,30,2,1,50,913
10,10,10,3,1,30,2,1,250,914
10,10,10,3,1,30,2,1,1250,915
10,10,10,3,1,30,2,1,3500,916
10,10,10,3,1,30,2,2,50,917
10,10,10,3,1,30,2,2,250,918
10,10,10,3,1,30,2,2,1250,919
10,10,10,3,1,30,2,2,3500,920
10,10,10,3,1,30,2,3,50,921
10,10,10,3,1,30,2,3,250,922
10,10,10,3,1,30,2,3,1250,923
10,10,10,3,1,30,2,3,3500,924
10,10,10,3,1,30,3,1,50,925
10,10,10,3,1,30,3,1,250,926
10,10,10,3,1,30,3,1,1250,927
10,10,10,3,1,30,3,1,3500,928
10,10,10,3,1,30,3,2,50,929
10,10,10,3,1,30,3,2,250,930
10,10,10,3,1,30,3,2,1250,931
10,10,10,3,1,30,3,2,3500,932
10,10,10,3,1,30,3,3,50,933
10,10,10,3,1,30,3,3,250,934
10,10,10,3,1,30,3,3,1250,935
10,10,10,3,1,30,3,3,3500,936
10,10,10,3,1,50,1,1,50,937
10,10,10,3,1,50,1,1,250,938
10,10,10,3,1,50,1,1,1250,939
10,10,10,3,1,50,1,1,3500,940
10,10,10,3,1,50,1,2,50,941
10,10,10,3,1,50,1,2,250,942
10,10,10,3,1,50,1,2,1250,943
10,10,10,3,1,50,1,2,3500,944
10,10,10,3,1,50,1,3,50,945
10,10,10,3,1,50,1,3,250,946
10,10,10,3,1,50,1,3,1250,947
10,10,10,3,1,50,1,3,3500,948
10,10,10,3,1,50,2,1,50,949
10,10,10,3,1,50,2,1,250,950
10,10,10,3,1,50,2,1,1250,951
10,10,10,3,1,50,2,1,3500,952
10,10,10,3,1,50,2,2,50,953
10,10,10,3,1,50,2,2,250,954
10,10,10,3,1,50,2,2,1250,955
10,10,10,3,1,50,2,2,3500,956
10,10,10,3,1,50,2,3,50,957
10,10,10,3,1,50,2,3,250,958
10,10,10,3,1,50,2,3,1250,959
10,10,10,3,1,50,2,3,3500,960
10,10,10,3,1,50,3,1,50,961
10,10,10,3,1,50,3,1,250,962
10,10,10,3,1,50,3,1,1250,963
10,10,10,3,1,50,3,1,3500,964
10,10,10,3,1,50,3,2,50,965
10,10,10,3,1,50,3,2,250,966
10,10,10,3,1,50,3,2,1250,967
10,10,10,3,1,50,3,2,3500,968
10,10,10,3,1,50,3,3,50,969
10,10,10,3,1,50,3,3,250,970
10,10,10,3,1,50,3,3,1250,971
10,10,10,3,1,50,3,3,3500,972
10,10,10,3,1,80,1,1,50,973
10,10,10,3,1,80,1,1,250,974
10,10,10,3,1,80,1,1,1250,975
10,10,10,3,1,80,1,1,3500,976
10,10,10,3,1,80,1,2,50,977
10,10,10,3,1,80,1,2,250,978
10,10,10,3,1,80,1,2,1250,979
10,10,10,3,1,80,1,2,3500,980
10,10,10,3,1,80,1,3,50,981
10,10,10,3,1,80,1,3,250,982
10,10,10,3,1,80,1,3,1250,983
10,10,10,3,1,80,1,3,3500,984
10,10,10,3,1,80,2,1,50,985
10,10,10,3,1,80,2,1,250,986
10,10,10,3,1,80,2,1,1250,987
10,10,10,3,1,80,2,1,3500,988
10,10,10,3,1,80,2,2,50,989
10,10,10,3,1,80,2,2,250,990
10,10,10,3,1,80,2,2,1250,991
10,10,10,3,1,80,2,2,3500,992
10,10,10,3,1,80,2,3,50,993
10,10,10,3,1,80,2,3,250,994
10,10,10,3,1,80,2,3,1250,995
10,10,10,3,1,80,2,3,3500,996
10,10,10,3,1,80,3,1,50,997
10,10,10,3,1,80,3,1,250,998
10,10,10,3,1,80,3,1,1250,999
10,10,10,3,1,80,3,1,3500,1000
10,10,10,3,1,80,3,2,50,1001
10,10,10,3,1,80,3,2,250,1002
10,10,10,3,1,80,3,2,1250,1003
10,10,10,3,1,80,3,2,3500,1004
10,10,10,3,1,80,3,3,50,1005
10,10,10,3,1,80,3,3,250,1006
10,10,10,3,1,80,3,3,1250,1007
10,10,10,3,1,80,3,3,3500,1008
10,10,10,3,2,10,1,1,50,1009
10,10,10,3,2,10,1,1,250,1010
10,10,10,3,2,10,1,1,1250,1011
10,10,10,3,2,10,1,1,3500,1012
10,10,10,3,2,10,1,2,50,1013
10,10,10,3,2,10,1,2,250,1014
10,10,10,3,2,10,1,2,1250,1015
10,10,10,3,2,10,1,2,3500,1016
10,10,10,3,2,10,1,3,50,1017
10,10,10,3,2,10,1,3,250,1018
10,10,10,3,2,10,1,3,1250,1019
10,10,10,3,2,10,1,3,3500,1020
10,10,10,3,2,10,2,1,50,1021
10,10,10,3,2,10,2,1,250,1022
10,10,10,3,2,10,2,1,1250,1023
10,10,10,3,2,10,2,1,3500,1024
10,10,10,3,2,10,2,2,50,1025
10,10,10,3,2,10,2,2,250,1026
10,10,10,3,2,10,2,2,1250,1027
10,10,10,3,2,10,2,2,3500,1028
10,10,10,3,2,10,2,3,50,1029
10,10,10,3,2,10,2,3,250,1030
10,10,10,3,2,10,2,3,1250,1031
10,10,10,3,2,10,2,3,3500,1032
10,10,10,3,2,10,3,1,50,1033
10,10,10,3,2,10,3,1,250,1034
10,10,10,3,2,10,3,1,1250,1035
10,10,10,3,2,10,3,1,3500,1036
10,10,10,3,2,10,3,2,50,1037
10,10,10,3,2,10,3,2,250,1038
10,10,10,3,2,10,3,2,1250,1039
10,10,10,3,2,10,3,2,3500,1040
10,10,10,3,2,10,3,3,50,1041
10,10,10,3,2,10,3,3,250,1042
10,10,10,3,2,10,3,3,1250,1043
10,10,10,3,2,10,3,3,3500,1044
10,10,10,3,2,30,1,1,50,1045
10,10,10,3,2,30,1,1,250,1046
10,10,10,3,2,30,1,1,1250,1047
10,10,10,3,2,30,1,1,3500,1048
10,10,10,3,2,30,1,2,50,1049
10,10,10,3,2,30,1,2,250,1050
10,10,10,3,2,30,1,2,1250,1051
10,10,10,3,2,30,1,2,3500,1052
10,10,10,3,2,30,1,3,50,1053
10,10,10,3,2,30,1,3,250,1054
10,10,10,3,2,30,1,3,1250,1055
10,10,10,3,2,30,1,3,3500,1056
10,10,10,3,2,30,2,1,50,1057
10,10,10,3,2,30,2,1,250,1058
10,10,10,3,2,30,2,1,1250,1059
10,10,10,3,2,30,2,1,3500,1060
10,10,10,3,2,30,2,2,50,1061
10,10,10,3,2,30,2,2,250,1062
10,10,10,3,2,30,2,2,1250,1063
10,10,10,3,2,30,2,2,3500,1064
10,10,10,3,2,30,2,3,50,1065
10,10,10,3,2,30,2,3,250,1066
10,10,10,3,2,30,2,3,1250,1067
10,10,10,3,2,30,2,3,3500,1068
10,10,10,3,2,30,3,1,50,1069
10,10,10,3,2,30,3,1,250,1070
10,10,10,3,2,30,3,1,1250,1071
10,10,10,3,2,30,3,1,3500,1072
10,10,10,3,2,30,3,2,50,1073
10,10,10,3,2,30,3,2,250,1074
10,10,10,3,2,30,3,2,1250,1075
10,10,10,3,2,30,3,2,3500,1076
10,10,10,3,2,30,3,3,50,1077
10,10,10,3,2,30,3,3,250,1078
10,10,10,3,2,30,3,3,1250,1079
10,10,10,3,2,30,3,3,3500,1080
10,10,10,3,2,50,1,1,50,1081
10,10,10,3,2,50,1,1,250,1082
10,10,10,3,2,50,1,1,1250,1083
10,10,10,3,2,50,1,1,3500,1084
10,10,10,3,2,50,1,2,50,1085
10,10,10,3,2,50,1,2,250,1086
10,10,10,3,2,50,1,2,1250,1087
10,10,10,3,2,50,1,2,3500,1088
10,10,10,3,2,50,1,3,50,1089
10,10,10,3,2,50,1,3,250,1090
10,10,10,3,2,50,1,3,1250,1091
10,10,10,3,2,50,1,3,3500,1092
10,10,10,3,2,50,2,1,50,1093
10,10,10,3,2,50,2,1,250,1094
10,10,10,3,2,50,2,1,1250,1095
10,10,10,3,2,50,2,1,3500,1096
10,10,10,3,2,50,2,2,50,1097
10,10,10,3,2,50,2,2,250,1098
10,10,10,3,2,50,2,2,1250,1099
10,10,10,3,2,50,2,2,3500,1100
10,10,10,3,2,50,2,3,50,1101
10,10,10,3,2,50,2,3,250,1102
10,10,10,3,2,50,2,3,1250,1103
10,10,10,3,2,50,2,3,3500,1104
10,10,10,3,2,50,3,1,50,1105
10,10,10,3,2,50,3,1,250,1106
10,10,10,3,2,50,3,1,1250,1107
10,10,10,3,2,50,3,1,3500,1108
10,10,10,3,2,50,3,2,50,1109
10,10,10,3,2,50,3,2,250,1110
10,10,10,3,2,50,3,2,1250,1111
10,10,10,3,2,50,3,2,3500,1112
10,10,10,3,2,50,3,3,50,1113
10,10,10,3,2,50,3,3,250,1114
10,10,10,3,2,50,3,3,1250,1115
10,10,10,3,2,50,3,3,3500,1116
10,10,10,3,2,80,1,1,50,1117
10,10,10,3,2,80,1,1,250,1118
10,10,10,3,2,80,1,1,1250,1119
10,10,10,3,2,80,1,1,3500,1120
10,10,10,3,2,80,1,2,50,1121
10,10,10,3,2,80,1,2,250,1122
10,10,10,3,2,80,1,2,1250,1123
10,10,10,3,2,80,1,2,3500,1124
10,10,10,3,2,80,1,3,50,1125
10,10,10,3,2,80,1,3,250,1126
10,10,10,3,2,80,1,3,1250,1127
10,10,10,3,2,80,1,3,3500,1128
10,10,10,3,2,80,2,1,50,1129
10,10,10,3,2,80,2,1,250,1130
10,10,10,3,2,80,2,1,1250,1131
10,10,10,3,2,80,2,1,3500,1132
10,10,10,3,2,80,2,2,50,1133
10,10,10,3,2,80,2,2,250,1134
10,10,10,3,2,80,2,2,1250,1135
10,10,10,3,2,80,2,2,3500,1136
10,10,10,3,2,80,2,3,50,1137
10,10,10,3,2,80,2,3,250,1138
10,10,10,3,2,80,2,3,1250,1139
10,10,10,3,2,80,2,3,3500,1140
10,10,10,3,2,80,3,1,50,1141
10,10,10,3,2,80,3,1,250,1142
10,10,10,3,2,80,3,1,1250,1143
10,10,10,3,2,80,3,1,3500,1144
10,10,10,3,2,80,3,2,50,1145
10,10,10,3,2,80,3,2,250,1146
10,10,10,3,2,80,3,2,1250,1147
10,10,10,3,2,80,3,2,3500,1148
10,10,10,3,2,80,3,3,50,1149
10,10,10,3,2,80,3,3,250,1150
10,10,10,3,2,80,3,3,1250,1151
10,10,10,3,2,80,3,3,3500,1152
10,10,10,3,3,10,1,1,50,1153
10,10,10,3,3,10,1,1,250,1154
10,10,10,3,3,10,1,1,1250,1155
10,10,10,3,3,10,1,1,3500,1156
10,10,10,3,3,10,1,2,50,1157
10,10,10,3,3,10,1,2,250,1158
10,10,10,3,3,10,1,2,1250,1159
10,10,10,3,3,10,1,2,3500,1160
10,10,10,3,3,10,1,3,50,1161
10,10,10,3,3,10,1,3,250,1162
10,10,10,3,3,10,1,3,1250,1163
10,10,10,3,3,10,1,3,3500,1164
10,10,10,3,3,10,2,1,50,1165
10,10,10,3,3,10,2,1,250,1166
10,10,10,3,3,10,2,1,1250,1167
10,10,10,3,3,10,2,1,3500,1168
10,10,10,3,3,10,2,2,50,1169
10,10,10,3,3,10,2,2,250,1170
10,10,10,3,3,10,2,2,1250,1171
10,10,10,3,3,10,2,2,3500,1172
10,10,10,3,3,10,2,3,50,1173
10,10,10,3,3,10,2,3,250,1174
10,10,10,3,3,10,2,3,1250,1175
10,10,10,3,3,10,2,3,3500,1176
10,10,10,3,3,10,3,1,50,1177
10,10,10,3,3,10,3,1,250,1178
10,10,10,3,3,10,3,1,1250,1179
10,10,10,3,3,10,3,1,3500,1180
10,10,10,3,3,10,3,2,50,1181
10,10,10,3,3,10,3,2,250,1182
10,10,10,3,3,10,3,2,1250,1183
10,10,10,3,3,10,3,2,3500,1184
10,10,10,3,3,10,3,3,50,1185
10,10,10,3,3,10,3,3,250,1186
10,10,10,3,3,10,3,3,1250,1187
10,10,10,3,3,10,3,3,3500,1188
10,10,10,3,3,30,1,1,50,1189
10,10,10,3,3,30,1,1,250,1190
10,10,10,3,3,30,1,1,1250,1191
10,10,10,3,3,30,1,1,3500,1192
10,10,10,3,3,30,1,2,50,1193
10,10,10,3,3,30,1,2,250,1194
10,10,10,3,3,30,1,2,1250,1195
10,10,10,3,3,30,1,2,3500,1196
10,10,10,3,3,30,1,3,50,1197
10,10,10,3,3,30,1,3,250,1198
10,10,10,3,3,30,1,3,1250,1199
10,10,10,3,3,30,1,3,3500,1200
10,10,10,3,3,30,2,1,50,1201
10,10,10,3,3,30,2,1,250,1202
10,10,10,3,3,30,2,1,1250,1203
10,10,10,3,3,30,2,1,3500,1204
10,10,10,3,3,30,2,2,50,1205
10,10,10,3,3,30,2,2,250,1206
10,10,10,3,3,30,2,2,1250,1207
10,10,10,3,3,30,2,2,3500,1208
10,10,10,3,3,30,2,3,50,1209
10,10,10,3,3,30,2,3,250,1210
10,10,10,3,3,30,2,3,1250,1211
10,10,10,3,3,30,2,3,3500,1212
10,10,10,3,3,30,3,1,50,1213
10,10,10,3,3,30,3,1,250,1214
10,10,10,3,3,30,3,1,1250,1215
10,10,10,3,3,30,3,1,3500,1216
10,10,10,3,3,30,3,2,50,1217
10,10,10,3,3,30,3,2,250,1218
10,10,10,3,3,30,3,2,1250,1219
10,10,10,3,3,30,3,2,3500,1220
10,10,10,3,3,30,3,3,50,1221
10,10,10,3,3,30,3,3,250,1222
10,10,10,3,3,30,3,3,1250,1223
10,10,10,3,3,30,3,3,3500,1224
10,10,10,3,3,50,1,1,50,1225
10,10,10,3,3,50,1,1,250,1226
10,10,10,3,3,50,1,1,1250,1227
10,10,10,3,3,50,1,1,3500,1228
10,10,10,3,3,50,1,2,50,1229
10,10,10,3,3,50,1,2,250,1230
10,10,10,3,3,50,1,2,1250,1231
10,10,10,3,3,50,1,2,3500,1232
10,10,10,3,3,50,1,3,50,1233
10,10,10,3,3,50,1,3,250,1234
10,10,10,3,3,50,1,3,1250,1235
10,10,10,3,3,50,1,3,3500,1236
10,10,10,3,3,50,2,1,50,1237
10,10,10,3,3,50,2,1,250,1238
10,10,10,3,3,50,2,1,1250,1239
10,10,10,3,3,50,2,1,3500,1240
10,10,10,3,3,50,2,2,50,1241
10,10,10,3,3,50,2,2,250,1242
10,10,10,3,3,50,2,2,1250,1243
10,10,10,3,3,50,2,2,3500,1244
10,10,10,3,3,50,2,3,50,1245
10,10,10,3,3,50,2,3,250,1246
10,10,10,3,3,50,2,3,1250,1247
10,10,10,3,3,50,2,3,3500,1248
10,10,10,3,3,50,3,1,50,1249
10,10,10,3,3,50,3,1,250,1250
10,10,10,3,3,50,3,1,1250,1251
10,10,10,3,3,50,3,1,3500,1252
10,10,10,3,3,50,3,2,50,1253
10,10,10,3,3,50,3,2,250,1254
10,10,10,3,3,50,3,2,1250,1255
10,10,10,3,3,50,3,2,3500,1256
10,10,10,3,3,50,3,3,50,1257
10,10,10,3,3,50,3,3,250,1258
10,10,10,3,3,50,3,3,1250,1259
10,10,10,3,3,50,3,3,3500,1260
10,10,10,3,3,80,1,1,50,1261
10,10,10,3,3,80,1,1,250,1262
10,10,10,3,3,80,1,1,1250,1263
10,10,10,3,3,80,1,1,3500,1264
10,10,10,3,3,80,1,2,50,1265
10,10,10,3,3,80,1,2,250,1266
10,10,10,3,3,80,1,2,1250,1267
10,10,10,3,3,80,1,2,3500,1268
10,10,10,3,3,80,1,3,50,1269
10,10,10,3,3,80,1,3,250,1270
10,10,10,3,3,80,1,3,1250,1271
10,10,10,3,3,80,1,3,3500,1272
10,10,10,3,3,80,2,1,50,1273
10,10,10,3,3,80,2,1,250,1274
10,10,10,3,3,80,2,1,1250,1275
10,10,10,3,3,80,2,1,3500,1276
10,10,10,3,3,80,2,2,50,1277
10,10,10,3,3,80,2,2,250,1278
10,10,10,3,3,80,2,2,1250,1279
10,10,10,3,3,80,2,2,3500,1280
10,10,10,3,3,80,2,3,50,1281
10,10,10,3,3,80,2,3,250,1282
10,10,10,3,3,80,2,3,1250,1283
10,10,10,3,3,80,2,3,3500,1284
10,10,10,3,3,80,3,1,50,1285
10,10,10,3,3,80,3,1,250,1286
10,10,10,3,3,80,3,1,1250,1287
10,10,10,3,3,80,3,1,3500,1288
10,10,10,3,3,80,3,2,50,1289
10,10,10,3,3,80,3,2,250,1290
10,10,10,3,3,80,3,2,1250,1291
10,10,10,3,3,80,3,2,3500,1292
10,10,10,3,3,80,3,3,50,1293
10,10,10,3,3,80,3,3,250,1294
10,10,10,3,3,80,3,3,1250,1295
10,10,10,3,3,80,3,3,3500,1296
10,10,30,1,1,10,1,1,50,1297
10,10,30,1,1,10,1,1,250,1298
10,10,30,1,1,10,1,1,1250,1299
10,10,30,1,1,10,1,1,3500,1300
10,10,30,1,1,10,1,2,50,1301
10,10,30,1,1,10,1,2,250,1302
10,10,30,1,1,10,1,2,1250,1303
10,10,30,1,1,10,1,2,3500,1304
10,10,30,1,1,10,1,3,50,1305
10,10,30,1,1,10,1,3,250,1306
10,10,30,1,1,10,1,3,1250,1307
10,10,30,1,1,10,1,3,3500,1308
10,10,30,1,1,10,2,1,50,1309
10,10,30,1,1,10,2,1,250,1310
10,10,30,1,1,10,2,1,1250,1311
10,10,30,1,1,10,2,1,3500,1312
10,10,30,1,1,10,2,2,50,1313
10,10,30,1,1,10,2,2,250,1314
10,10,30,1,1,10,2,2,1250,1315
10,10,30,1,1,10,2,2,3500,1316
10,10,30,1,1,10,2,3,50,1317
10,10,30,1,1,10,2,3,250,1318
10,10,30,1,1,10,2,3,1250,1319
10,10,30,1,1,10,2,3,3500,1320
10,10,30,1,1,10,3,1,50,1321
10,10,30,1,1,10,3,1,250,1322
10,10,30,1,1,10,3,1,1250,1323
10,10,30,1,1,10,3,1,3500,1324
10,10,30,1,1,10,3,2,50,1325
10,10,30,1,1,10,3,2,250,1326
10,10,30,1,1,10,3,2,1250,1327
10,10,30,1,1,10,3,2,3500,1328
10,10,30,1,1,10,3,3,50,1329
10,10,30,1,1,10,3,3,250,1330
